               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 159,             0.01843,            0.037219,            0.003532,             0.93196,             0.91574,             0.95114,             0.84319,             0.01299,             0.03507,           0.0044231,           0.0068716,           0.0068716,           0.0068716
                 160,            0.018089,            0.037564,           0.0035825,             0.92382,              0.9145,             0.94397,             0.82403,            0.014173,             0.03829,           0.0047885,           0.0068518,           0.0068518,           0.0068518
                 161,            0.017736,            0.037114,           0.0034124,             0.94457,             0.89159,             0.94573,             0.84331,            0.012773,            0.036461,           0.0042978,            0.006832,            0.006832,            0.006832
                 162,            0.018047,            0.036727,           0.0036082,             0.92865,             0.89106,             0.93452,             0.82246,             0.01344,            0.037992,           0.0046947,           0.0068122,           0.0068122,           0.0068122
                 163,            0.017786,            0.036726,           0.0034953,             0.92397,             0.91889,             0.94416,             0.84273,            0.012995,            0.038662,           0.0042475,           0.0067924,           0.0067924,           0.0067924
                 164,            0.018057,            0.036839,           0.0035569,             0.93313,             0.93336,             0.95135,             0.84726,             0.01266,            0.035135,           0.0040524,           0.0067726,           0.0067726,           0.0067726
                 165,            0.017665,            0.036715,           0.0034329,             0.94627,             0.92036,             0.94818,             0.84736,            0.012417,            0.033741,           0.0040206,           0.0067528,           0.0067528,           0.0067528
                 166,            0.017805,             0.03707,           0.0034922,              0.9505,             0.89361,              0.9441,              0.8439,            0.012624,            0.034563,           0.0044151,            0.006733,            0.006733,            0.006733
                 167,            0.017681,            0.036818,           0.0034841,             0.94326,             0.89916,              0.9414,             0.84493,             0.01261,             0.03532,           0.0045808,           0.0067132,           0.0067132,           0.0067132
                 168,             0.01798,            0.036919,           0.0035247,             0.90006,              0.8079,             0.87272,             0.72863,            0.019993,            0.054831,           0.0075445,           0.0066934,           0.0066934,           0.0066934
                 169,            0.018031,            0.037075,           0.0034262,             0.91598,             0.87891,             0.92304,             0.79498,            0.015858,            0.039736,           0.0058119,           0.0066736,           0.0066736,           0.0066736
                 170,            0.017649,            0.037255,           0.0034701,             0.93318,             0.91948,             0.94578,             0.84388,            0.012646,            0.035883,           0.0042475,           0.0066538,           0.0066538,           0.0066538
                 171,            0.017377,             0.03649,           0.0033941,             0.94088,             0.91424,             0.94559,             0.84833,            0.012478,            0.034666,           0.0044191,            0.006634,            0.006634,            0.006634
                 172,            0.017358,            0.036399,            0.003426,              0.9508,             0.90304,             0.94447,             0.84679,            0.012428,            0.033943,           0.0043327,           0.0066142,           0.0066142,           0.0066142
                 173,            0.017568,            0.036102,           0.0034739,             0.92424,             0.91486,             0.94561,             0.84338,            0.012783,            0.034161,           0.0043625,           0.0065944,           0.0065944,           0.0065944
                 174,            0.017208,            0.036603,           0.0034288,             0.94075,             0.90928,             0.95063,             0.85122,            0.012361,            0.034662,           0.0039591,           0.0065746,           0.0065746,           0.0065746
                 175,            0.017667,            0.036468,           0.0034806,             0.92536,             0.92178,             0.95403,             0.84612,            0.012928,            0.036135,           0.0039651,           0.0065548,           0.0065548,           0.0065548
                 176,            0.017741,            0.036194,           0.0034228,               0.949,             0.91285,             0.94873,             0.84899,            0.012192,            0.034451,            0.003919,            0.006535,            0.006535,            0.006535
                 177,            0.017221,            0.036282,           0.0034452,             0.93717,             0.90349,             0.94576,             0.81863,            0.014767,              0.0383,            0.004505,           0.0065152,           0.0065152,           0.0065152
                 178,            0.017139,            0.035672,           0.0033918,             0.92106,             0.89092,             0.92677,             0.79076,            0.016645,            0.043015,           0.0054388,           0.0064954,           0.0064954,           0.0064954
                 179,            0.017632,             0.03607,           0.0033549,             0.92919,             0.89912,             0.93582,              0.8114,            0.014571,             0.03826,           0.0046466,           0.0064756,           0.0064756,           0.0064756
                 180,            0.017405,            0.036249,            0.003397,             0.93905,              0.9213,             0.94632,             0.84527,            0.012644,             0.03521,            0.004214,           0.0064558,           0.0064558,           0.0064558
                 181,            0.017276,            0.035547,           0.0033993,             0.94408,             0.91753,             0.94579,             0.84868,            0.012149,            0.033688,           0.0039711,            0.006436,            0.006436,            0.006436
                 182,            0.017325,            0.036185,           0.0033541,             0.94244,             0.92205,             0.95316,             0.85738,            0.012154,            0.033741,           0.0041242,           0.0064162,           0.0064162,           0.0064162
                 183,            0.017837,            0.035909,           0.0033006,             0.94076,             0.92326,             0.95509,             0.86303,            0.012076,            0.034601,           0.0040401,           0.0063964,           0.0063964,           0.0063964
                 184,            0.017246,            0.035274,           0.0033649,             0.95139,             0.89312,             0.94255,             0.84448,            0.012272,            0.034725,           0.0042752,           0.0063766,           0.0063766,           0.0063766
                 185,            0.017164,            0.035751,           0.0033588,             0.94444,               0.907,             0.94896,             0.85584,             0.01225,            0.035406,           0.0039393,           0.0063568,           0.0063568,           0.0063568
                 186,            0.017464,            0.036371,           0.0032995,             0.93924,             0.91769,             0.95061,             0.85436,            0.012069,            0.034101,           0.0040641,            0.006337,            0.006337,            0.006337
                 187,            0.017157,            0.035653,           0.0033068,             0.95044,             0.91212,             0.95223,             0.85528,            0.012372,            0.035843,           0.0040967,           0.0063172,           0.0063172,           0.0063172
                 188,            0.016873,            0.035656,           0.0032539,             0.94601,             0.90578,             0.94894,             0.84799,            0.012424,            0.034737,           0.0041127,           0.0062974,           0.0062974,           0.0062974
                 189,            0.017237,            0.035144,           0.0032657,             0.94368,             0.90569,             0.94544,             0.85168,            0.012157,            0.033606,           0.0042389,           0.0062776,           0.0062776,           0.0062776
                 190,            0.017171,            0.035021,           0.0032093,             0.93725,             0.91856,             0.94635,             0.85243,            0.012505,             0.03433,           0.0043001,           0.0062578,           0.0062578,           0.0062578
                 191,            0.017063,            0.035501,           0.0032828,             0.83642,              0.7091,             0.76967,              0.6244,            0.025495,            0.064865,            0.013125,            0.006238,            0.006238,            0.006238
                 192,            0.017154,            0.035409,           0.0031711,             0.86154,             0.80789,             0.87176,             0.72439,            0.020499,            0.054291,            0.007814,           0.0062182,           0.0062182,           0.0062182
                 193,            0.017113,            0.035456,           0.0031891,              0.9478,             0.90748,             0.95344,             0.84287,            0.013093,            0.033943,           0.0039897,           0.0061984,           0.0061984,           0.0061984
                 194,            0.016827,            0.035192,           0.0031601,              0.9453,             0.91893,             0.95574,             0.86126,            0.011965,            0.033617,           0.0038398,           0.0061786,           0.0061786,           0.0061786
                 195,            0.017157,             0.03485,           0.0032864,             0.93904,             0.92149,             0.94953,             0.85877,            0.011991,            0.034014,           0.0039931,           0.0061588,           0.0061588,           0.0061588
                 196,            0.016966,            0.035365,           0.0033383,             0.94785,             0.92516,             0.95456,             0.86074,            0.011911,            0.034386,           0.0039654,            0.006139,            0.006139,            0.006139
                 197,             0.01694,             0.03572,           0.0032008,             0.93637,             0.92087,             0.95435,             0.86013,            0.011965,            0.033802,           0.0039989,           0.0061192,           0.0061192,           0.0061192
                 198,            0.016896,            0.035057,           0.0032237,             0.94186,             0.91691,             0.94864,             0.85424,            0.012043,            0.033278,            0.003907,           0.0060994,           0.0060994,           0.0060994
                 199,            0.017131,            0.035089,           0.0031072,             0.95358,               0.911,             0.95255,             0.86178,            0.011965,            0.032841,            0.003794,           0.0060796,           0.0060796,           0.0060796
                 200,            0.016965,            0.035405,           0.0032465,             0.93258,             0.91967,             0.95414,             0.86291,            0.011834,            0.033373,           0.0039379,           0.0060598,           0.0060598,           0.0060598
                 201,             0.01688,            0.034798,           0.0032061,              0.9374,             0.92159,             0.95417,             0.86479,            0.011825,             0.03282,           0.0038701,             0.00604,             0.00604,             0.00604
                 202,            0.016913,             0.03514,           0.0031611,             0.94875,             0.92123,             0.95163,             0.86243,            0.011767,            0.032896,           0.0038612,           0.0060202,           0.0060202,           0.0060202
                 203,             0.01697,            0.034856,           0.0032128,             0.95456,             0.91433,             0.95093,             0.85348,            0.012022,            0.032923,           0.0038924,           0.0060004,           0.0060004,           0.0060004
                 204,            0.016868,            0.035244,           0.0032881,             0.95286,             0.91113,             0.94908,             0.85095,            0.012681,            0.035288,           0.0040446,           0.0059806,           0.0059806,           0.0059806
                 205,            0.016766,            0.035026,           0.0031502,             0.95118,             0.90065,               0.945,              0.8545,            0.011926,            0.033697,           0.0039345,           0.0059608,           0.0059608,           0.0059608
                 206,            0.016645,            0.034037,           0.0032237,             0.94785,             0.92479,             0.95041,             0.86222,            0.011767,            0.033106,           0.0039617,            0.005941,            0.005941,            0.005941
                 207,             0.01652,             0.03562,            0.003163,             0.95806,             0.92318,             0.95526,             0.86376,            0.011778,             0.03425,           0.0039468,           0.0059212,           0.0059212,           0.0059212
                 208,            0.016766,            0.034267,            0.003198,             0.96101,             0.91902,             0.95357,             0.86146,            0.012124,            0.034328,           0.0038014,           0.0059014,           0.0059014,           0.0059014
                 209,            0.016382,            0.034853,           0.0031694,              0.9371,             0.92506,             0.95008,              0.8601,            0.011854,             0.03413,           0.0039036,           0.0058816,           0.0058816,           0.0058816
                 210,            0.016453,            0.035051,            0.003077,             0.93722,             0.92218,             0.94911,              0.8535,            0.011879,            0.034325,             0.00382,           0.0058618,           0.0058618,           0.0058618
                 211,            0.016517,            0.034376,           0.0031307,             0.94954,             0.92303,             0.95301,             0.86781,            0.011435,            0.033693,           0.0036352,            0.005842,            0.005842,            0.005842
                 212,            0.016578,            0.034633,            0.003144,             0.94181,             0.92026,             0.95239,             0.86665,            0.011519,            0.034328,           0.0037997,           0.0058222,           0.0058222,           0.0058222
                 213,            0.016611,             0.03476,           0.0031015,             0.94353,              0.9221,             0.95201,             0.85907,             0.01186,             0.03388,           0.0039399,           0.0058024,           0.0058024,           0.0058024
                 214,            0.016447,            0.034812,           0.0031424,             0.94692,             0.89828,             0.94621,             0.83185,            0.013619,            0.038149,           0.0043522,           0.0057826,           0.0057826,           0.0057826
                 215,            0.016619,            0.034177,           0.0030793,             0.94887,             0.91671,             0.94875,             0.85402,            0.011804,            0.034433,           0.0038564,           0.0057628,           0.0057628,           0.0057628
                 216,            0.016211,            0.034392,           0.0030114,             0.95347,             0.90117,             0.94193,             0.85565,            0.011742,            0.032951,           0.0042006,            0.005743,            0.005743,            0.005743
                 217,            0.016318,            0.034019,           0.0031061,             0.94561,             0.90047,              0.9431,             0.84934,            0.011938,            0.033154,           0.0041516,           0.0057232,           0.0057232,           0.0057232
                 218,            0.016269,            0.035054,           0.0031215,             0.94882,             0.91238,              0.9473,             0.85513,            0.012354,             0.03327,           0.0040898,           0.0057034,           0.0057034,           0.0057034
                 219,             0.01653,            0.034169,           0.0029912,             0.94455,             0.91815,             0.94988,             0.86239,            0.011653,            0.033382,           0.0040094,           0.0056836,           0.0056836,           0.0056836
                 220,            0.016272,            0.034182,           0.0029474,             0.94305,             0.91372,             0.95143,             0.86498,            0.011628,            0.034481,           0.0039888,           0.0056638,           0.0056638,           0.0056638
                 221,            0.016442,            0.034106,            0.003084,             0.94906,             0.91429,             0.94998,             0.85328,            0.012029,            0.033934,           0.0040029,            0.005644,            0.005644,            0.005644
                 222,            0.016462,            0.034402,           0.0031891,             0.94742,             0.90621,             0.94749,             0.84591,            0.012549,            0.034485,           0.0039107,           0.0056242,           0.0056242,           0.0056242
                 223,            0.016298,            0.034095,            0.003024,             0.92687,             0.92376,             0.95097,             0.86545,            0.011572,            0.033945,           0.0039757,           0.0056044,           0.0056044,           0.0056044
                 224,            0.016672,            0.034139,           0.0030313,             0.94483,             0.91093,              0.9537,             0.86444,             0.01148,            0.034214,           0.0038979,           0.0055846,           0.0055846,           0.0055846
                 225,            0.016384,            0.034062,            0.002994,             0.94048,             0.91697,             0.95482,             0.86423,            0.011499,            0.033764,           0.0037863,           0.0055648,           0.0055648,           0.0055648
                 226,            0.016316,            0.034418,           0.0030399,             0.94805,             0.91181,             0.95213,             0.86599,            0.011462,            0.033558,            0.003762,            0.005545,            0.005545,            0.005545
                 227,            0.016147,             0.03379,           0.0029126,             0.92615,             0.90604,             0.93895,             0.81959,            0.014095,            0.038046,           0.0043199,           0.0055252,           0.0055252,           0.0055252
                 228,            0.016234,            0.034067,           0.0030162,             0.94762,             0.89303,             0.94112,             0.82132,            0.014023,            0.037886,            0.004428,           0.0055054,           0.0055054,           0.0055054
                 229,            0.016254,            0.034217,           0.0030461,             0.94524,             0.90292,              0.9493,             0.85394,            0.011894,            0.033009,           0.0040835,           0.0054856,           0.0054856,           0.0054856
                 230,             0.01635,            0.033923,           0.0031165,             0.93805,             0.92437,             0.95259,             0.86582,            0.011399,            0.033096,           0.0039365,           0.0054658,           0.0054658,           0.0054658
                 231,            0.016194,            0.034208,           0.0029647,             0.95086,             0.91418,              0.9514,             0.86917,            0.011441,            0.032909,           0.0039476,            0.005446,            0.005446,            0.005446
                 232,            0.015991,            0.033467,           0.0030344,             0.94587,             0.92102,             0.95401,             0.87013,            0.011438,            0.033031,           0.0038309,           0.0054262,           0.0054262,           0.0054262
                 233,            0.016146,            0.033139,           0.0030215,               0.945,             0.92029,             0.94917,             0.85924,            0.011753,            0.033464,           0.0039639,           0.0054064,           0.0054064,           0.0054064
                 234,            0.015937,              0.0333,           0.0030028,             0.94905,             0.90644,             0.94677,             0.84931,            0.012266,            0.033573,           0.0041862,           0.0053866,           0.0053866,           0.0053866
                 235,            0.015997,            0.033466,           0.0029408,             0.93434,             0.92102,              0.9527,             0.86674,            0.011452,             0.03191,           0.0039016,           0.0053668,           0.0053668,           0.0053668
                 236,             0.01593,            0.033494,           0.0029702,             0.94429,             0.91479,             0.94954,             0.86269,            0.011433,            0.032328,           0.0039182,            0.005347,            0.005347,            0.005347
                 237,            0.015994,            0.033581,           0.0030109,             0.94395,             0.92491,             0.95387,             0.86739,            0.011302,            0.033672,           0.0037897,           0.0053272,           0.0053272,           0.0053272
                 238,            0.015806,            0.033481,           0.0028759,             0.94311,             0.91532,             0.94993,             0.86299,            0.011558,            0.034332,           0.0041459,           0.0053074,           0.0053074,           0.0053074
                 239,            0.015651,            0.033783,           0.0029437,             0.95064,             0.90789,             0.94888,              0.8624,             0.01169,            0.033138,           0.0041508,           0.0052876,           0.0052876,           0.0052876
                 240,            0.015777,            0.033656,           0.0028794,             0.95075,             0.90212,             0.95311,             0.86993,            0.011358,            0.033958,           0.0041182,           0.0052678,           0.0052678,           0.0052678
                 241,            0.016047,            0.033555,           0.0029599,              0.9457,             0.91132,             0.95127,              0.8694,            0.011381,            0.034365,           0.0041868,            0.005248,            0.005248,            0.005248
                 242,            0.015686,            0.033064,            0.003014,             0.95188,             0.91442,             0.95154,              0.8716,            0.011296,            0.034103,           0.0039413,           0.0052282,           0.0052282,           0.0052282
                 243,            0.015876,            0.033745,           0.0028999,             0.94829,             0.90651,             0.94975,              0.8558,            0.012208,            0.034521,           0.0041001,           0.0052084,           0.0052084,           0.0052084
                 244,            0.015797,            0.033113,            0.002872,             0.94472,             0.90628,             0.94685,             0.86364,            0.011484,            0.033728,           0.0039725,           0.0051886,           0.0051886,           0.0051886
                 245,             0.01567,            0.033395,           0.0028866,             0.92923,             0.91779,             0.94607,             0.84952,            0.012144,            0.035288,           0.0039362,           0.0051688,           0.0051688,           0.0051688
                 246,            0.015697,            0.032953,           0.0029693,             0.94017,             0.89416,             0.94533,              0.8306,             0.01366,            0.037943,           0.0040987,            0.005149,            0.005149,            0.005149
                 247,             0.01587,            0.032812,           0.0029279,              0.9182,             0.90501,             0.93766,             0.81363,            0.015051,            0.040735,           0.0045819,           0.0051292,           0.0051292,           0.0051292
                 248,            0.015567,            0.032643,            0.002833,              0.9464,             0.90633,             0.94547,             0.83806,            0.013031,            0.036385,           0.0042435,           0.0051094,           0.0051094,           0.0051094
                 249,              0.0159,            0.032841,           0.0028661,             0.94699,             0.91508,             0.94696,             0.86324,            0.011171,            0.033602,             0.00421,           0.0050896,           0.0050896,           0.0050896
                 250,            0.015827,            0.032803,           0.0028454,             0.95275,             0.90395,             0.94733,             0.86286,            0.011222,            0.034426,           0.0041928,           0.0050698,           0.0050698,           0.0050698
                 251,             0.01542,            0.033324,            0.002883,             0.95198,             0.90044,             0.94982,             0.86204,            0.011454,            0.033754,           0.0042286,             0.00505,             0.00505,             0.00505
                 252,            0.015475,            0.032975,           0.0028342,             0.94746,             0.91349,             0.95253,             0.86771,            0.011152,             0.03314,           0.0040835,           0.0050302,           0.0050302,           0.0050302
                 253,            0.015597,            0.033464,           0.0028663,             0.95345,             0.91765,             0.95229,             0.86382,            0.011577,            0.033552,           0.0039313,           0.0050104,           0.0050104,           0.0050104
                 254,            0.015413,            0.033187,            0.002838,             0.95055,             0.90298,             0.94914,             0.85906,            0.011921,            0.034002,           0.0040933,           0.0049906,           0.0049906,           0.0049906
                 255,            0.015516,            0.032798,           0.0028187,             0.95055,             0.90705,             0.94965,             0.85837,            0.011641,             0.03377,           0.0039393,           0.0049708,           0.0049708,           0.0049708
                 256,            0.015418,            0.032625,           0.0027857,             0.94111,             0.91879,             0.94889,             0.86653,            0.011117,            0.032942,           0.0039379,            0.004951,            0.004951,            0.004951
                 257,            0.015311,             0.03284,           0.0028019,             0.94388,             0.91696,             0.94933,              0.8677,            0.011027,            0.033667,           0.0042183,           0.0049312,           0.0049312,           0.0049312
                 258,            0.015328,            0.032879,           0.0028171,             0.93533,             0.92356,             0.94867,             0.86662,            0.010989,            0.033474,           0.0042048,           0.0049114,           0.0049114,           0.0049114
                 259,            0.015611,            0.033039,            0.002853,             0.93517,             0.92621,             0.95068,             0.87304,            0.010898,            0.032837,            0.004119,           0.0048916,           0.0048916,           0.0048916
                 260,             0.01534,            0.032625,           0.0027504,             0.95408,             0.91643,             0.95111,              0.8713,            0.010955,            0.032776,           0.0039371,           0.0048718,           0.0048718,           0.0048718
                 261,            0.015542,            0.032799,           0.0027907,             0.95595,             0.90654,             0.95223,             0.87136,            0.011029,            0.032907,           0.0037634,            0.004852,            0.004852,            0.004852
                 262,            0.015164,            0.032223,           0.0028277,             0.94579,             0.92472,             0.95398,             0.87095,            0.011111,            0.033306,           0.0038635,           0.0048322,           0.0048322,           0.0048322
                 263,            0.015191,            0.032769,           0.0028208,             0.71649,             0.44903,             0.51013,             0.43061,            0.054894,             0.13058,             0.02534,           0.0048124,           0.0048124,           0.0048124
                 264,            0.015365,            0.032775,            0.002736,             0.77282,             0.62193,             0.65565,             0.52991,            0.036431,            0.098377,            0.016846,           0.0047926,           0.0047926,           0.0047926
                 265,            0.015229,            0.032472,           0.0027233,             0.91103,             0.78198,             0.85722,             0.71101,            0.021075,            0.054642,           0.0082449,           0.0047728,           0.0047728,           0.0047728
                 266,            0.015277,            0.032883,           0.0027495,             0.91255,             0.84492,              0.8986,             0.76636,            0.017627,            0.046928,           0.0061964,            0.004753,            0.004753,            0.004753
                 267,            0.015489,            0.032782,           0.0028036,             0.95041,             0.89246,             0.94299,             0.83234,            0.014113,            0.038645,           0.0044789,           0.0047332,           0.0047332,           0.0047332
                 268,            0.015127,             0.03261,           0.0026942,             0.95447,              0.9108,              0.9501,             0.85589,            0.012275,            0.034647,           0.0040103,           0.0047134,           0.0047134,           0.0047134
                 269,            0.015174,            0.032421,           0.0027687,              0.9619,             0.90548,             0.94886,             0.86023,            0.011667,            0.033415,           0.0040123,           0.0046936,           0.0046936,           0.0046936
                 270,            0.014949,            0.032533,           0.0027528,             0.95992,             0.91328,             0.94941,             0.86837,            0.011315,            0.033634,           0.0038644,           0.0046738,           0.0046738,           0.0046738
                 271,            0.014945,            0.032095,           0.0026962,              0.9427,             0.92741,             0.95166,             0.86805,             0.01109,            0.033384,           0.0037308,            0.004654,            0.004654,            0.004654
                 272,            0.015033,            0.032462,           0.0027378,             0.95407,             0.92527,             0.95462,             0.87217,            0.011118,            0.032736,           0.0037019,           0.0046342,           0.0046342,           0.0046342
                 273,            0.014903,            0.032237,           0.0026732,             0.94592,             0.93291,             0.95446,             0.87066,            0.011095,            0.032265,           0.0036547,           0.0046144,           0.0046144,           0.0046144
                 274,            0.014896,            0.032407,           0.0026687,             0.96017,             0.91937,             0.95422,             0.87373,            0.011002,            0.032022,           0.0036721,           0.0045946,           0.0045946,           0.0045946
                 275,            0.014885,            0.032499,            0.002788,             0.95357,             0.91651,             0.95031,             0.86754,            0.011073,            0.032154,           0.0037056,           0.0045748,           0.0045748,           0.0045748
                 276,            0.015046,            0.031432,           0.0026657,             0.95812,             0.90589,             0.95153,             0.86828,            0.011118,            0.032227,           0.0038338,            0.004555,            0.004555,            0.004555
                 277,            0.015068,            0.032028,           0.0027533,             0.95482,             0.91571,              0.9486,              0.8659,            0.011188,            0.032768,           0.0040286,           0.0045352,           0.0045352,           0.0045352
                 278,            0.015052,            0.032145,           0.0026586,             0.96025,              0.9045,             0.94643,             0.86614,            0.011074,             0.03286,           0.0040709,           0.0045154,           0.0045154,           0.0045154
                 279,            0.014955,            0.031788,           0.0026424,             0.95656,             0.90854,             0.94815,             0.87157,            0.010976,            0.032322,           0.0039199,           0.0044956,           0.0044956,           0.0044956
                 280,            0.014831,             0.03191,           0.0026217,             0.94919,             0.91285,             0.95107,              0.8712,            0.010976,             0.03245,            0.003808,           0.0044758,           0.0044758,           0.0044758
                 281,             0.01499,            0.032092,           0.0027107,             0.93429,             0.92808,             0.95456,             0.87344,            0.010878,            0.032843,           0.0036621,            0.004456,            0.004456,            0.004456
                 282,            0.014801,            0.031847,           0.0026605,             0.95144,             0.91648,             0.95613,             0.87394,            0.010854,            0.032663,           0.0036063,           0.0044362,           0.0044362,           0.0044362
                 283,             0.01486,            0.031619,           0.0026537,             0.95166,             0.91815,             0.95595,             0.87615,            0.010835,            0.032394,           0.0036664,           0.0044164,           0.0044164,           0.0044164
                 284,            0.014986,             0.03192,           0.0026937,             0.95605,             0.91694,             0.95595,             0.87468,            0.010883,            0.032352,           0.0037428,           0.0043966,           0.0043966,           0.0043966
                 285,            0.014783,            0.031738,            0.002627,             0.95839,             0.91399,             0.95771,             0.87383,            0.010897,            0.031553,           0.0037033,           0.0043768,           0.0043768,           0.0043768
                 286,            0.014679,            0.032388,           0.0025741,             0.95188,             0.92115,             0.95605,             0.86848,            0.010836,            0.032194,           0.0036263,            0.004357,            0.004357,            0.004357
                 287,            0.014788,            0.032305,           0.0026875,             0.95847,             0.91395,             0.95473,             0.86957,            0.010824,            0.031918,           0.0036776,           0.0043372,           0.0043372,           0.0043372
                 288,            0.014831,             0.03155,           0.0025863,             0.95985,             0.90821,             0.95444,             0.87098,             0.01088,            0.032627,           0.0037934,           0.0043174,           0.0043174,           0.0043174
                 289,            0.014776,            0.031732,           0.0026334,             0.95793,             0.90887,             0.95294,             0.87028,            0.010833,            0.032692,           0.0038784,           0.0042976,           0.0042976,           0.0042976
                 290,            0.014713,            0.031713,           0.0026196,             0.94995,             0.91403,              0.9543,             0.87237,              0.0108,            0.032131,           0.0038801,           0.0042778,           0.0042778,           0.0042778
                 291,            0.014681,            0.031713,           0.0025868,             0.94841,             0.92168,             0.95525,             0.87377,            0.010823,            0.032173,           0.0039316,            0.004258,            0.004258,            0.004258
                 292,            0.014653,             0.03165,           0.0025519,             0.94741,             0.91701,             0.95284,             0.87151,            0.010827,            0.032503,             0.00398,           0.0042382,           0.0042382,           0.0042382
                 293,            0.014753,            0.031481,             0.00252,               0.954,             0.91855,             0.95314,             0.87347,              0.0108,            0.032187,           0.0039076,           0.0042184,           0.0042184,           0.0042184
                 294,            0.014343,            0.031895,           0.0025927,             0.96237,             0.90788,             0.95275,             0.87523,            0.010809,            0.032415,           0.0038841,           0.0041986,           0.0041986,           0.0041986
                 295,            0.014502,            0.031486,           0.0025144,             0.95258,             0.92074,             0.95271,             0.87429,             0.01077,            0.031811,           0.0038143,           0.0041788,           0.0041788,           0.0041788
                 296,            0.014731,            0.031385,           0.0025765,             0.96326,             0.90656,             0.95454,             0.87266,            0.010772,            0.031902,           0.0038146,            0.004159,            0.004159,            0.004159
                 297,            0.014579,            0.031334,           0.0026075,             0.94816,             0.92003,             0.95502,             0.87301,            0.010856,            0.032286,           0.0038515,           0.0041392,           0.0041392,           0.0041392
                 298,            0.014762,            0.031436,           0.0026274,              0.9566,             0.91844,             0.95547,             0.87079,            0.010897,            0.032158,           0.0038006,           0.0041194,           0.0041194,           0.0041194
                 299,            0.014451,            0.031012,           0.0025689,             0.96013,             0.91702,               0.955,             0.87316,            0.010832,             0.03194,           0.0037208,           0.0040996,           0.0040996,           0.0040996
                 300,            0.014574,            0.031103,           0.0026141,             0.95709,              0.9238,             0.95754,             0.87654,            0.010826,            0.031797,           0.0037159,           0.0040798,           0.0040798,           0.0040798
                 301,            0.014438,            0.031264,           0.0025526,             0.95265,             0.92131,             0.95781,             0.87537,            0.010865,            0.031391,           0.0036996,             0.00406,             0.00406,             0.00406
                 302,            0.014544,            0.031293,           0.0025256,             0.95575,             0.91701,             0.95618,             0.87408,            0.010878,            0.031921,           0.0038252,           0.0040402,           0.0040402,           0.0040402
                 303,            0.014316,            0.031339,           0.0025384,             0.95293,             0.91951,             0.95668,             0.87548,            0.010826,            0.032042,           0.0038043,           0.0040204,           0.0040204,           0.0040204
                 304,            0.014404,            0.031028,           0.0025293,             0.95382,              0.9213,             0.95672,              0.8763,            0.010847,            0.031761,           0.0037877,           0.0040006,           0.0040006,           0.0040006
                 305,            0.014441,            0.030983,           0.0025497,             0.95781,             0.91356,             0.95592,             0.87659,            0.010847,            0.032309,           0.0037751,           0.0039808,           0.0039808,           0.0039808
                 306,            0.014367,            0.031246,           0.0025175,             0.96292,             0.90872,             0.95535,             0.87549,             0.01087,            0.032434,           0.0037454,            0.003961,            0.003961,            0.003961
                 307,            0.014177,            0.031026,           0.0024687,             0.96537,               0.912,             0.95457,             0.87596,            0.010793,            0.032034,           0.0037874,           0.0039412,           0.0039412,           0.0039412
                 308,            0.014401,            0.030725,           0.0025765,             0.95718,             0.91143,             0.95359,             0.87637,            0.010743,             0.03199,           0.0038455,           0.0039214,           0.0039214,           0.0039214
                 309,            0.014256,            0.030672,           0.0024725,             0.95911,             0.91202,             0.95542,                0.88,            0.010684,             0.03174,           0.0037897,           0.0039016,           0.0039016,           0.0039016
                 310,            0.014235,            0.030814,           0.0024217,             0.95136,             0.92156,             0.95649,             0.87973,            0.010668,            0.031303,           0.0037416,           0.0038818,           0.0038818,           0.0038818
                 311,            0.014183,            0.030793,           0.0025336,             0.95718,             0.91658,             0.95482,             0.87712,            0.010676,            0.031754,           0.0037293,            0.003862,            0.003862,            0.003862
                 312,            0.014301,            0.031378,           0.0025065,              0.9571,              0.9124,             0.95222,             0.87623,            0.010738,            0.031952,           0.0037205,           0.0038422,           0.0038422,           0.0038422
                 313,            0.014066,            0.030995,            0.002508,             0.95473,             0.91434,             0.95078,             0.87264,            0.010813,            0.031797,           0.0037614,           0.0038224,           0.0038224,           0.0038224
                 314,            0.014073,            0.030747,           0.0024684,             0.96055,             0.91337,             0.95146,             0.87327,             0.01078,            0.032192,           0.0037193,           0.0038026,           0.0038026,           0.0038026
                 315,            0.013995,            0.031235,           0.0023955,             0.95107,             0.92277,             0.95207,             0.87238,            0.010726,            0.032156,           0.0036753,           0.0037828,           0.0037828,           0.0037828
                 316,            0.014043,            0.030357,           0.0023434,              0.9543,              0.9228,             0.95407,             0.87599,            0.010692,            0.031845,           0.0036561,            0.003763,            0.003763,            0.003763
                 317,            0.014088,              0.0307,           0.0023307,             0.95361,             0.92341,             0.95463,             0.87783,            0.010603,            0.031628,           0.0036718,           0.0037432,           0.0037432,           0.0037432
                 318,            0.014002,            0.030798,           0.0024369,             0.95492,             0.92484,             0.95611,             0.87869,            0.010618,            0.031307,           0.0035952,           0.0037234,           0.0037234,           0.0037234
                 319,            0.014203,            0.030569,           0.0024666,             0.95239,             0.92317,             0.95603,             0.87682,            0.010639,            0.031477,           0.0035726,           0.0037036,           0.0037036,           0.0037036
